2.125881E1	8.101595E-2	-8.680698E-3
2.127547E1	6.935444E-2	-8.828406E-3
2.129212E1	5.857108E-2	-8.802358E-3
2.130878E1	4.765009E-2	-9.258378E-3
2.132543E1	3.621513E-2	-9.288665E-3
2.134209E1	2.491610E-2	-9.447878E-3
2.135874E1	1.422914E-2	-9.560850E-3
2.137540E1	1.756799E-3	-9.441008E-3
2.139206E1	-9.953673E-3	-9.533443E-3
2.140871E1	-2.076771E-2	-9.781964E-3
2.142537E1	-3.294179E-2	-9.926766E-3
2.144202E1	-4.434451E-2	-9.786305E-3
2.145868E1	-5.522114E-2	-1.003925E-2
2.147544E1	-6.658259E-2	-9.738276E-3
2.149210E1	-7.731079E-2	-9.883816E-3
2.150876E1	-8.746265E-2	-9.864539E-3
2.152541E1	-9.778603E-2	-9.899536E-3
2.154207E1	-1.069080E-1	-9.677275E-3
2.155872E1	-1.149269E-1	-9.802150E-3
2.157538E1	-1.235494E-1	-9.808824E-3
2.159203E1	-1.318096E-1	-9.954076E-3
2.160869E1	-1.395135E-1	-1.019903E-2
2.162534E1	-1.476586E-1	-1.037819E-2
2.164200E1	-1.547690E-1	-9.841285E-3
2.165866E1	-1.610198E-1	-1.049416E-2
2.167531E1	-1.668780E-1	-1.013500E-2
2.169197E1	-1.719727E-1	-9.970675E-3
2.170862E1	-1.758050E-1	-1.008709E-2
2.172528E1	-1.799112E-1	-1.034676E-2
2.174193E1	-1.833242E-1	-1.074157E-2
2.175859E1	-1.860988E-1	-9.887612E-3
2.177524E1	-1.874648E-1	-1.074148E-2
2.179190E1	-1.888422E-1	-1.020285E-2
2.180856E1	-1.890707E-1	-1.028319E-2
2.182521E1	-1.888315E-1	-1.038108E-2
2.184187E1	-1.883672E-1	-1.056107E-2
2.185863E1	-1.872506E-1	-1.102437E-2
2.187529E1	-1.850787E-1	-1.033133E-2
2.189194E1	-1.820589E-1	-1.108134E-2
2.190860E1	-1.795209E-1	-1.068322E-2
2.192526E1	-1.752381E-1	-1.057596E-2
2.194191E1	-1.706831E-1	-1.070381E-2
2.195857E1	-1.657955E-1	-1.071207E-2
2.197522E1	-1.601429E-1	-1.083935E-2
2.199188E1	-1.538945E-1	-1.044111E-2
2.200853E1	-1.473089E-1	-1.073328E-2
2.202519E1	-1.400810E-1	-1.045408E-2
2.204184E1	-1.320104E-1	-1.017658E-2
2.205850E1	-1.236624E-1	-1.019229E-2
2.207516E1	-1.148389E-1	-1.005247E-2
2.209181E1	-1.054275E-1	-1.015539E-2
2.210847E1	-9.652968E-2	-1.014884E-2
2.212512E1	-8.675529E-2	-1.004826E-2
2.214178E1	-7.692604E-2	-9.868106E-3
2.215843E1	-6.793955E-2	-9.493194E-3
2.217509E1	-5.670460E-2	-9.487586E-3
2.219174E1	-4.599334E-2	-9.139089E-3
2.220840E1	-3.550672E-2	-9.040722E-3
2.222506E1	-2.510434E-2	-9.163688E-3
2.224171E1	-1.436602E-2	-8.808663E-3
2.225848E1	-4.230995E-3	-8.693709E-3
2.227513E1	6.464969E-3	-8.576763E-3
2.229179E1	1.648605E-2	-8.209266E-3
2.230844E1	2.635050E-2	-8.256111E-3
2.232510E1	3.627913E-2	-8.348718E-3
2.234176E1	4.612614E-2	-7.722143E-3
2.235841E1	5.601708E-2	-7.845641E-3
2.237507E1	6.562339E-2	-7.614152E-3
2.239172E1	7.478306E-2	-7.449907E-3
2.240838E1	8.318105E-2	-7.220259E-3
2.242503E1	9.180398E-2	-7.211409E-3
2.244169E1	1.001564E-1	-6.782102E-3
2.245834E1	1.074073E-1	-6.886990E-3
2.247500E1	1.148469E-1	-6.421935E-3
2.249166E1	1.214689E-1	-6.506830E-3
2.250831E1	1.273767E-1	-6.495380E-3
2.252497E1	1.326706E-1	-6.169320E-3
2.254162E1	1.372974E-1	-6.003312E-3
2.255828E1	1.412082E-1	-6.011489E-3
2.257493E1	1.452380E-1	-6.276186E-3
2.259159E1	1.486594E-1	-6.348638E-3
2.260836E1	1.517460E-1	-6.382562E-3
2.262501E1	1.541653E-1	-6.018674E-3
2.264167E1	1.562887E-1	-6.429127E-3
2.265832E1	1.578664E-1	-6.257872E-3
2.267498E1	1.580812E-1	-6.360886E-3
2.269163E1	1.580107E-1	-6.484992E-3
2.270829E1	1.576875E-1	-6.663858E-3
2.272494E1	1.569359E-1	-6.840442E-3
2.274160E1	1.548275E-1	-6.417549E-3
2.275826E1	1.526349E-1	-6.909689E-3
2.277491E1	1.496532E-1	-6.838473E-3
2.279157E1	1.460446E-1	-6.845507E-3
2.280822E1	1.419251E-1	-6.856963E-3
2.282488E1	1.368062E-1	-7.162159E-3
2.284153E1	1.316483E-1	-7.559224E-3
2.285819E1	1.267295E-1	-7.736228E-3
2.287484E1	1.210014E-1	-7.879724E-3
2.289150E1	1.147201E-1	-7.749389E-3
2.290816E1	1.087364E-1	-7.988667E-3
2.292481E1	1.014362E-1	-8.112522E-3
2.294147E1	9.350054E-2	-7.970029E-3
2.295823E1	8.585401E-2	-8.307937E-3
2.297489E1	7.826822E-2	-8.390581E-3
2.299154E1	6.986526E-2	-8.558237E-3
2.300820E1	6.177057E-2	-8.618821E-3
2.302486E1	5.255908E-2	-9.065403E-3
2.304151E1	4.347938E-2	-9.046236E-3
2.305817E1	3.488074E-2	-8.993822E-3
2.307482E1	2.602939E-2	-9.140075E-3
2.309148E1	1.649841E-2	-9.229897E-3
2.310813E1	8.003124E-3	-9.241755E-3
2.312479E1	-1.715674E-3	-9.405295E-3
2.314144E1	-1.113607E-2	-9.656843E-3
2.315810E1	-2.089499E-2	-9.798071E-3
2.317476E1	-3.043478E-2	-9.833302E-3
2.319141E1	-3.994403E-2	-9.702452E-3
2.320807E1	-4.823400E-2	-9.736474E-3
2.322472E1	-5.702335E-2	-9.937548E-3
2.324138E1	-6.605253E-2	-9.719792E-3
2.325803E1	-7.411351E-2	-9.859364E-3
2.327469E1	-8.261993E-2	-9.988794E-3
2.329134E1	-9.097877E-2	-1.008078E-2
2.330800E1	-9.850518E-2	-9.558693E-3
2.332466E1	-1.050096E-1	-1.016739E-2
2.334131E1	-1.122829E-1	-1.033154E-2
2.335808E1	-1.183423E-1	-9.974237E-3
2.337473E1	-1.243807E-1	-9.577117E-3
2.339139E1	-1.296700E-1	-1.037762E-2
2.340804E1	-1.352337E-1	-1.024294E-2
2.342470E1	-1.398841E-1	-1.029538E-2
2.344136E1	-1.444377E-1	-1.026804E-2
2.345801E1	-1.478735E-1	-1.049337E-2
2.347467E1	-1.511177E-1	-9.612668E-3
2.349132E1	-1.530245E-1	-1.035332E-2
2.350798E1	-1.546798E-1	-9.869095E-3
2.352463E1	-1.558424E-1	-1.063605E-2
2.354129E1	-1.571298E-1	-1.053005E-2
2.355794E1	-1.574188E-1	-1.042195E-2
2.357460E1	-1.574216E-1	-1.040875E-2
2.359126E1	-1.566539E-1	-1.062116E-2
2.360791E1	-1.552399E-1	-9.990340E-3
2.362457E1	-1.529566E-1	-1.041482E-2
2.364122E1	-1.499503E-1	-9.911087E-3
2.365788E1	-1.468479E-1	-1.052438E-2
2.367453E1	-1.442681E-1	-1.034682E-2
2.369119E1	-1.397808E-1	-1.028868E-2
2.370796E1	-1.355870E-1	-1.019604E-2
2.372461E1	-1.308631E-1	-1.024358E-2
2.374127E1	-1.252930E-1	-1.044021E-2
2.375792E1	-1.197606E-1	-9.912499E-3
2.377458E1	-1.133640E-1	-1.004226E-2
2.379123E1	-1.064342E-1	-9.802555E-3
2.380789E1	-9.958766E-2	-9.949944E-3
2.382454E1	-9.244675E-2	-9.796207E-3
2.384120E1	-8.427332E-2	-9.585068E-3
2.385786E1	-7.668055E-2	-9.313178E-3
2.387451E1	-6.835848E-2	-9.656363E-3
2.389117E1	-6.031834E-2	-9.519824E-3
2.390782E1	-5.250984E-2	-9.317093E-3
2.392448E1	-4.415718E-2	-9.295420E-3
2.394113E1	-3.510809E-2	-9.188662E-3
2.395779E1	-2.669744E-2	-8.939954E-3
2.397444E1	-1.810810E-2	-8.981305E-3
2.399110E1	-8.968000E-3	-8.904730E-3
2.400776E1	-3.399116E-4	-8.578383E-3
2.402441E1	8.233063E-3	-8.588517E-3
2.404107E1	1.723681E-2	-8.368805E-3
2.405772E1	2.558973E-2	-8.236781E-3
2.407438E1	3.358700E-2	-8.336478E-3
2.409114E1	4.225848E-2	-7.968012E-3
2.410780E1	5.006596E-2	-7.689540E-3
2.412446E1	5.695009E-2	-7.696953E-3
2.414111E1	6.475283E-2	-7.758620E-3
2.415777E1	7.121155E-2	-7.291399E-3
2.417442E1	7.780734E-2	-7.376069E-3
2.419108E1	8.446101E-2	-6.982513E-3
2.420773E1	9.025271E-2	-7.202134E-3
2.422439E1	9.610860E-2	-6.978564E-3
2.424104E1	1.015243E-1	-6.567044E-3
2.425770E1	1.057338E-1	-6.736142E-3
2.427436E1	1.100478E-1	-6.687195E-3
2.429101E1	1.140172E-1	-6.814879E-3
2.430767E1	1.177471E-1	-6.960239E-3
2.432432E1	1.207624E-1	-6.944483E-3
2.434098E1	1.236051E-1	-6.346745E-3
2.435763E1	1.258913E-1	-6.805324E-3
2.437429E1	1.275471E-1	-6.634180E-3
2.439094E1	1.284246E-1	-6.538275E-3
2.440760E1	1.289781E-1	-6.529498E-3
2.442426E1	1.284805E-1	-6.629086E-3
2.444091E1	1.278285E-1	-6.798698E-3
2.445757E1	1.269896E-1	-7.015843E-3
2.447422E1	1.261793E-1	-7.162553E-3
2.449099E1	1.249494E-1	-7.322655E-3
2.450764E1	1.231063E-1	-7.007020E-3
2.452430E1	1.209088E-1	-7.362978E-3
2.454096E1	1.182774E-1	-7.403637E-3
2.455761E1	1.147326E-1	-7.267612E-3
2.457427E1	1.105195E-1	-7.322752E-3
2.459092E1	1.058097E-1	-7.476471E-3
2.460758E1	1.012024E-1	-7.625102E-3
2.462423E1	9.635080E-2	-7.900505E-3
2.464089E1	9.110026E-2	-8.125054E-3
2.465754E1	8.567421E-2	-8.065766E-3
2.467420E1	8.014931E-2	-8.161727E-3
2.469086E1	7.356426E-2	-8.387586E-3
2.470751E1	6.699551E-2	-8.239093E-3
2.472417E1	6.048378E-2	-8.555521E-3
2.474082E1	5.307573E-2	-8.559889E-3
2.475748E1	4.619325E-2	-8.647004E-3
2.477413E1	3.952520E-2	-8.749100E-3
2.479079E1	3.140570E-2	-8.962258E-3
2.480744E1	2.394439E-2	-9.126836E-3
2.482410E1	1.634547E-2	-9.243582E-3
2.484087E1	8.552303E-3	-9.278132E-3
2.485752E1	6.703940E-4	-9.374288E-3
2.487418E1	-7.203234E-3	-9.475385E-3
2.489083E1	-1.561014E-2	-9.787209E-3
2.490749E1	-2.348392E-2	-9.631423E-3
2.492414E1	-3.048610E-2	-9.861916E-3
2.494080E1	-3.846518E-2	-9.883433E-3
2.495746E1	-4.545509E-2	-9.492362E-3
2.497411E1	-5.223700E-2	-9.865964E-3
2.499077E1	-5.988023E-2	-9.864137E-3
2.500742E1	-6.641692E-2	-9.756320E-3
2.502408E1	-7.308544E-2	-1.010840E-2
2.504073E1	-7.979363E-2	-9.769299E-3
2.505739E1	-8.530572E-2	-9.482990E-3
2.507404E1	-9.029485E-2	-1.019314E-2
2.509070E1	-9.646501E-2	-9.946949E-3
2.510736E1	-1.010740E-1	-9.902769E-3
2.512401E1	-1.054331E-1	-9.920153E-3
2.514067E1	-1.097449E-1	-9.925127E-3
2.515732E1	-1.135674E-1	-1.004385E-2
2.517398E1	-1.173384E-1	-1.024479E-2
2.519063E1	-1.209712E-1	-1.030942E-2
2.520729E1	-1.234587E-1	-9.820320E-3
2.522406E1	-1.259059E-1	-1.025027E-2
2.524071E1	-1.278332E-1	-9.910384E-3
2.525737E1	-1.285742E-1	-9.721781E-3
2.527402E1	-1.290009E-1	-9.626004E-3
2.529068E1	-1.284830E-1	-9.691464E-3
2.530733E1	-1.279577E-1	-9.790387E-3
2.532399E1	-1.274473E-1	-9.860932E-3
2.534064E1	-1.264959E-1	-1.019781E-2
2.535730E1	-1.255705E-1	-1.037437E-2
2.537396E1	-1.239137E-1	-9.680762E-3
2.539061E1	-1.211501E-1	-1.026538E-2
2.540727E1	-1.188581E-1	-9.850172E-3
2.542392E1	-1.158916E-1	-9.649462E-3
2.544058E1	-1.119351E-1	-1.025405E-2
2.545723E1	-1.085878E-1	-1.008372E-2
2.547389E1	-1.047806E-1	-9.967210E-3
2.549054E1	-1.002894E-1	-9.926145E-3
2.550720E1	-9.583388E-2	-9.987543E-3
2.552386E1	-9.079966E-2	-9.821056E-3
2.554051E1	-8.506265E-2	-9.481189E-3
2.555717E1	-7.882421E-2	-9.664960E-3
2.557382E1	-7.324733E-2	-9.699369E-3
2.559048E1	-6.657055E-2	-9.448228E-3
2.560713E1	-6.013979E-2	-9.399503E-3
2.562390E1	-5.380207E-2	-9.201288E-3
2.564056E1	-4.677143E-2	-9.375383E-3
2.565721E1	-4.026028E-2	-9.195993E-3
2.567387E1	-3.352223E-2	-9.217654E-3
2.569052E1	-2.642428E-2	-9.020897E-3
2.570718E1	-1.902967E-2	-8.757985E-3
2.572383E1	-1.227564E-2	-8.759145E-3
2.574049E1	-5.001735E-3	-8.676948E-3
2.575714E1	2.440756E-3	-8.575759E-3
2.577380E1	9.373811E-3	-8.287230E-3
2.579046E1	1.675069E-2	-8.339803E-3
2.580711E1	2.310204E-2	-8.228204E-3
2.582377E1	2.956180E-2	-8.177531E-3
2.584042E1	3.600416E-2	-8.038162E-3
2.585708E1	4.255715E-2	-8.059020E-3
2.587373E1	4.849157E-2	-7.760362E-3
2.589039E1	5.389888E-2	-7.639916E-3
2.590704E1	5.979363E-2	-7.771250E-3
2.592370E1	6.531631E-2	-7.591147E-3
2.594036E1	7.029071E-2	-7.310350E-3
2.595701E1	7.512890E-2	-7.280730E-3
2.597367E1	7.913494E-2	-7.287263E-3
2.599032E1	8.349297E-2	-7.308840E-3
2.600709E1	8.727017E-2	-7.255588E-3
2.602374E1	9.117498E-2	-7.419562E-3
2.604040E1	9.409101E-2	-6.756927E-3
2.605706E1	9.620415E-2	-7.011953E-3
2.607371E1	9.896132E-2	-7.235243E-3
2.609037E1	1.012922E-1	-6.784686E-3
2.610702E1	1.025581E-1	-6.682622E-3
2.612368E1	1.032295E-1	-7.127487E-3
2.614033E1	1.046588E-1	-7.158885E-3
2.615699E1	1.051067E-1	-7.116067E-3
2.617364E1	1.051595E-1	-7.136061E-3
2.619030E1	1.051065E-1	-7.200135E-3
2.620696E1	1.044374E-1	-7.339697E-3
2.622361E1	1.035879E-1	-7.445825E-3
2.624027E1	1.021066E-1	-7.059909E-3
2.625692E1	1.000971E-1	-7.463705E-3
2.627358E1	9.757321E-2	-7.275517E-3
2.629023E1	9.503776E-2	-7.566135E-3
2.630689E1	9.220787E-2	-7.529852E-3
2.632354E1	8.854890E-2	-7.547914E-3
2.634020E1	8.447751E-2	-7.601613E-3
2.635686E1	7.993723E-2	-7.833722E-3
2.637351E1	7.546040E-2	-7.868522E-3
2.639028E1	7.054460E-2	-8.004823E-3
2.640693E1	6.578990E-2	-8.102849E-3
2.642359E1	6.108414E-2	-8.277605E-3
2.644024E1	5.597888E-2	-8.540676E-3
2.645690E1	5.077027E-2	-8.545274E-3
2.647356E1	4.582460E-2	-8.674893E-3
2.649021E1	3.929888E-2	-8.750265E-3
2.650687E1	3.353037E-2	-9.031005E-3
2.652352E1	2.788952E-2	-8.848328E-3
2.654018E1	2.144004E-2	-9.190108E-3
2.655683E1	1.490018E-2	-9.206719E-3
2.657349E1	8.505272E-3	-9.195446E-3
2.659014E1	1.944451E-3	-9.321951E-3
2.660680E1	-5.117903E-3	-9.458369E-3
2.662346E1	-1.044988E-2	-9.329011E-3
2.664011E1	-1.687390E-2	-9.617627E-3
2.665677E1	-2.310744E-2	-9.560793E-3
2.667342E1	-2.886179E-2	-9.771970E-3
2.669008E1	-3.531672E-2	-9.647227E-3
2.670673E1	-4.156566E-2	-9.421381E-3
2.672350E1	-4.634157E-2	-9.863074E-3
2.674016E1	-5.268438E-2	-9.755994E-3
2.675681E1	-5.789824E-2	-9.598319E-3
2.677347E1	-6.258222E-2	-9.435908E-3
2.679012E1	-6.770697E-2	-9.484810E-3
2.680678E1	-7.168987E-2	-9.414622E-3
2.682343E1	-7.557215E-2	-9.587635E-3
2.684009E1	-7.949779E-2	-9.638389E-3
2.685674E1	-8.359782E-2	-9.678222E-3
2.687340E1	-8.713801E-2	-9.908845E-3
2.689006E1	-9.070833E-2	-1.021734E-2
2.690671E1	-9.434737E-2	-1.026735E-2
2.692337E1	-9.738194E-2	-9.669129E-3
2.694002E1	-9.957883E-2	-1.029206E-2
2.695668E1	-1.019155E-1	-9.689761E-3
2.697333E1	-1.033798E-1	-1.031768E-2
2.698999E1	-1.050570E-1	-1.004187E-2
2.700664E1	-1.059064E-1	-9.697564E-3
2.702330E1	-1.057427E-1	-9.719651E-3
2.703996E1	-1.056962E-1	-9.701720E-3
2.705661E1	-1.055292E-1	-9.747554E-3
2.707338E1	-1.050674E-1	-9.839917E-3
2.709003E1	-1.042950E-1	-1.010441E-2
2.710669E1	-1.032500E-1	-1.026078E-2
2.712334E1	-1.017266E-1	-9.567722E-3
2.714000E1	-9.974988E-2	-1.004545E-2
2.715666E1	-9.733748E-2	-9.621779E-3
2.717331E1	-9.489168E-2	-1.001210E-2
2.718997E1	-9.195909E-2	-9.784460E-3
2.720662E1	-8.839882E-2	-9.557876E-3
2.722328E1	-8.463367E-2	-9.379310E-3
2.723993E1	-8.008935E-2	-9.309876E-3
2.725659E1	-7.539110E-2	-9.385174E-3
2.727324E1	-7.075038E-2	-9.361781E-3
2.728990E1	-6.611786E-2	-9.374146E-3
2.730656E1	-6.086562E-2	-9.473359E-3
2.732321E1	-5.628285E-2	-9.484300E-3
2.733987E1	-5.151313E-2	-9.516202E-3
2.735652E1	-4.635150E-2	-9.287440E-3
2.737318E1	-4.185910E-2	-9.255090E-3
2.738983E1	-3.660415E-2	-8.982801E-3
2.740649E1	-3.041982E-2	-9.078271E-3
2.742314E1	-2.522077E-2	-8.979161E-3
2.743980E1	-1.953023E-2	-8.826888E-3
2.745657E1	-1.301577E-2	-8.809131E-3
2.747322E1	-7.686452E-3	-8.624495E-3
2.748988E1	-2.153661E-3	-8.605668E-3
2.750653E1	4.519308E-3	-8.528899E-3
2.752319E1	9.799047E-3	-8.358368E-3
2.753984E1	1.471331E-2	-8.410772E-3
2.755650E1	2.042555E-2	-8.350219E-3
2.757316E1	2.607578E-2	-8.128668E-3
2.758981E1	3.089395E-2	-8.060535E-3
2.760647E1	3.606501E-2	-8.152043E-3
2.762312E1	4.035480E-2	-8.080981E-3
2.763978E1	4.459354E-2	-7.988338E-3
2.765643E1	4.886602E-2	-7.919699E-3
2.767309E1	5.307016E-2	-7.832137E-3
2.768974E1	5.699817E-2	-7.750811E-3
2.770640E1	6.097237E-2	-7.807865E-3
2.772306E1	6.473730E-2	-7.678217E-3
2.773971E1	6.833879E-2	-7.743194E-3
2.775637E1	7.181689E-2	-7.148241E-3
2.777302E1	7.406213E-2	-7.390517E-3
2.778968E1	7.639816E-2	-6.911630E-3
2.780633E1	7.815030E-2	-7.356493E-3
2.782299E1	8.002158E-2	-7.080713E-3
2.783964E1	8.131045E-2	-7.539449E-3
2.785641E1	8.312657E-2	-7.314386E-3
2.787307E1	8.381331E-2	-7.115694E-3
